20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,2.7865961317168226
27,3.825001809428596
28,4.275636798332267
29,4.562505906548698
30,4.821702553557938
31,5.040460650017195
32,5.259316420321137
33,5.464136029094141
34,5.6553742236554365
35,5.8601770231458366
36,6.05187496709521
37,6.18855081360359
38,6.366006745228806
39,6.529536414509127
40,6.693970798976427
41,6.829836971071126
42,6.925181313762002
43,7.0615185105202745
44,7.170429699919226
45,7.305287732142983
46,7.41673794809954
47,7.553536590415312
48,7.621478638815292
49,7.717339450229363
50,7.8402796235816155
51,7.963534432198515
52,8.019019990833673
53,8.10054404095393
54,8.155469225695823
55,8.237586779785477
56,8.29202860957437
57,8.36057466795861
58,8.428899591195094
59,8.482657518070337
60,8.564794555541795
59,8.510569734573322
58,8.455220367618741
57,8.38734168066039
56,8.305747146983272
55,8.22356291731386
54,8.154115297124822
53,8.086179602646942
52,7.989573476987581
51,7.934686007382689
50,7.812825517108055
49,7.703644667023981
48,7.621000868619526
47,7.526576467649113
46,7.416824055271731
45,7.321160223628863
44,7.198715031692687
43,7.075637165912061
42,6.952741746801507
41,6.78895253649416
40,6.652361617699135
39,6.515793077453936
38,6.379741782468314
37,6.215101131645241
36,6.051889021595767
35,5.874348653065098
34,5.696533780762408
33,5.505481417047658
32,5.300255027117146
31,5.068121512731232
30,4.863177058715861
29,4.644704378606064
28,4.39876229593644
27,4.151827451331992
26,3.8924602362069245
25,3.6196412896326278
24,3.3603227060647582
23,3.059600003557774
22,2.718158346160036
21,2.4041165702394087
